created_at,date,id,tweet_on_twitter,full_text,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,quoted_status,user,place,contributors,retweeted_status,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,lang,URL_link,topics,narratives,source_bias
2020-05-07 07:44:57+00:00,2020-05-07,1.26E+18,https://twitter.com/BabyBoyDru/status/1258301783442505729,Protect the lamas https://t.co/MThQ8IwJcx,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MThQ8IwJcx', 'expanded_url': 'https://twitter.com/washingtonpost/status/1258064375333752835', 'display_url': 'twitter.com/washingtonpost…', 'indices': [18, 41]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'created_at': 'Wed May 06 16:01:35 +0000 2020', 'id': 1258064375333752835, 'id_str': '1258064375333752835', 'full_text': 'The urgent quest for a coronavirus treatment involves door-to-door blood collection and a llama named Winter https://t.co/Uh7yAiSkuO', 'truncated': False, 'display_text_range': [0, 132], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Uh7yAiSkuO', 'expanded_url': 'https://wapo.st/2SGuitS', 'display_url': 'wapo.st/2SGuitS', 'indices': [109, 132]}]}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2467791, 'id_str': '2467791', 'name': 'The Washington Post', 'screen_name': 'washingtonpost', 'location': 'Washington, DC', 'description': 'Breaking news, analysis, and opinion. Founded in 1877. Our staff on Twitter: https://t.co/VV0UBAMHg8', 'url': 'http://t.co/Hq7hTYkOPg', 'entities': {'url': {'urls': [{'url': 'http://t.co/Hq7hTYkOPg', 'expanded_url': 'http://washingtonpost.com', 'display_url': 'washingtonpost.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/VV0UBAMHg8', 'expanded_url': 'https://twitter.com/washingtonpost/lists/washington-post-people', 'display_url': 'twitter.com/washingtonpost…', 'indices': [77, 100]}]}}, 'protected': False, 'followers_count': 16127782, 'friends_count': 1656, 'listed_count': 94129, 'created_at': 'Tue Mar 27 11:19:39 +0000 2007', 'favourites_count': 4437, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 365102, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '333333', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1060271522319925257/fJKwJ0r2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1060271522319925257/fJKwJ0r2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2467791/1469484132', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '0057EC', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DBDBDB', 'profile_text_color': '323232', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2254, 'favorite_count': 5984, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","{'id': 2795077225, 'id_str': '2795077225', 'name': '🅰️-ru', 'screen_name': 'BabyBoyDru', 'location': 'Rancho Cordova, CA', 'description': 'Hawaii x cali yuh dig yuh dig', 'url': 'https://t.co/EiKmwHsVDC', 'entities': {'url': {'urls': [{'url': 'https://t.co/EiKmwHsVDC', 'expanded_url': 'http://wahiawa.waipahu.com', 'display_url': 'wahiawa.waipahu.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1169, 'friends_count': 829, 'listed_count': 9, 'created_at': 'Sun Sep 07 00:53:35 +0000 2014', 'favourites_count': 75671, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 78136, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1268546095459840003/CQUVaWBU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1268546095459840003/CQUVaWBU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2795077225/1595275493', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'id': 'f3cbe8607ff8ebaa', 'url': 'https://api.twitter.com/1.1/geo/id/f3cbe8607ff8ebaa.json', 'place_type': 'city', 'name': 'Rancho Cordova', 'full_name': 'Rancho Cordova, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-121.336699, 38.525492], [-121.224146, 38.525492], [-121.224146, 38.633556], [-121.336699, 38.633556]]]}, 'attributes': {}}",,,TRUE,1.26E+18,1.26E+18,"{'url': 'https://t.co/MThQ8IwJcx', 'expanded': 'https://twitter.com/washingtonpost/status/1258064375333752835', 'display': 'twitter.com/washingtonpost…'}",0,0,en,https://twitter.com/washingtonpost/status/1258064375333752835,Cure,Llamas,Left
2020-05-07 08:31:18+00:00,2020-05-07,1.26E+18,https://twitter.com/RI2CUTE/status/1258313444027138054,@HellyesDESS @Kadi_Koroma All these years y’all made fun of me. https://t.co/h82H9g4N2z,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HellyesDESS', 'name': 'Kismet ❤️', 'id': 170011735, 'id_str': '170011735', 'indices': [0, 12]}, {'screen_name': 'Kadi_Koroma', 'name': 'Kadijatu ✨', 'id': 379413231, 'id_str': '379413231', 'indices': [13, 25]}], 'urls': [{'url': 'https://t.co/h82H9g4N2z', 'expanded_url': 'https://twitter.com/nytimes/status/1258083611682770952', 'display_url': 'twitter.com/nytimes/status…', 'indices': [64, 87]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,170011735,170011735,HellyesDESS,"{'created_at': 'Wed May 06 17:18:01 +0000 2020', 'id': 1258083611682770952, 'id_str': '1258083611682770952', 'full_text': 'Llamas have long been part of virus and antibody studies. Winter, a 4-year-old llama with great eyelashes in Belgium, may one day lead scientists to a treatment for the coronavirus. https://t.co/3bfIgMMEhg', 'truncated': False, 'display_text_range': [0, 205], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3bfIgMMEhg', 'expanded_url': 'https://nyti.ms/3dlNncD', 'display_url': 'nyti.ms/3dlNncD', 'indices': [182, 205]}]}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 807095, 'id_str': '807095', 'name': 'The New York Times', 'screen_name': 'nytimes', 'location': 'New York City', 'description': 'News tips? Share them here: https://t.co/ghL9OoYKMM', 'url': 'http://t.co/ahvuWqicF9', 'entities': {'url': {'urls': [{'url': 'http://t.co/ahvuWqicF9', 'expanded_url': 'http://www.nytimes.com/', 'display_url': 'nytimes.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/ghL9OoYKMM', 'expanded_url': 'http://nyti.ms/2FVHq9v', 'display_url': 'nyti.ms/2FVHq9v', 'indices': [28, 51]}]}}, 'protected': False, 'followers_count': 47013138, 'friends_count': 908, 'listed_count': 200415, 'created_at': 'Fri Mar 02 20:41:42 +0000 2007', 'favourites_count': 18432, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 402359, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/807095/1584666392', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '607696', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3246, 'favorite_count': 8941, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","{'id': 1858801026, 'id_str': '1858801026', 'name': 'M.', 'screen_name': 'RI2CUTE', 'location': 'Washington, DC', 'description': 'Esther 4:14 | #GIRLMOM💗🌸', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2009, 'friends_count': 1224, 'listed_count': 8, 'created_at': 'Thu Sep 12 23:15:06 +0000 2013', 'favourites_count': 6687, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 24570, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '020608', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1286831134974902274/_vLsEWXj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1286831134974902274/_vLsEWXj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1858801026/1595289071', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '94D487', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'id': 'ce454cbdbf5f9602', 'url': 'https://api.twitter.com/1.1/geo/id/ce454cbdbf5f9602.json', 'place_type': 'city', 'name': 'Hillcrest Heights', 'full_name': 'Hillcrest Heights, MD', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-76.9873, 38.822422], [-76.94524, 38.822422], [-76.94524, 38.854875], [-76.9873, 38.854875]]]}, 'attributes': {}}",,,TRUE,1.26E+18,1.26E+18,"{'url': 'https://t.co/h82H9g4N2z', 'expanded': 'https://twitter.com/nytimes/status/1258083611682770952', 'display': 'twitter.com/nytimes/status…'}",0,0,en,https://twitter.com/nytimes/status/1258083611682770952,Cure,Llamas,Left
2020-05-07 09:18:16+00:00,2020-05-07,1.26E+18,https://twitter.com/bbyylaryyy/status/1258325266897592321,I knew a mf animal had a cure https://t.co/sajjyeKV4T,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sajjyeKV4T', 'expanded_url': 'https://twitter.com/nytimes/status/1258083611682770952', 'display_url': 'twitter.com/nytimes/status…', 'indices': [30, 53]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'created_at': 'Wed May 06 17:18:01 +0000 2020', 'id': 1258083611682770952, 'id_str': '1258083611682770952', 'full_text': 'Llamas have long been part of virus and antibody studies. Winter, a 4-year-old llama with great eyelashes in Belgium, may one day lead scientists to a treatment for the coronavirus. https://t.co/3bfIgMMEhg', 'truncated': False, 'display_text_range': [0, 205], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3bfIgMMEhg', 'expanded_url': 'https://nyti.ms/3dlNncD', 'display_url': 'nyti.ms/3dlNncD', 'indices': [182, 205]}]}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 807095, 'id_str': '807095', 'name': 'The New York Times', 'screen_name': 'nytimes', 'location': 'New York City', 'description': 'News tips? Share them here: https://t.co/ghL9OoYKMM', 'url': 'http://t.co/ahvuWqicF9', 'entities': {'url': {'urls': [{'url': 'http://t.co/ahvuWqicF9', 'expanded_url': 'http://www.nytimes.com/', 'display_url': 'nytimes.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/ghL9OoYKMM', 'expanded_url': 'http://nyti.ms/2FVHq9v', 'display_url': 'nyti.ms/2FVHq9v', 'indices': [28, 51]}]}}, 'protected': False, 'followers_count': 46946927, 'friends_count': 910, 'listed_count': 200261, 'created_at': 'Fri Mar 02 20:41:42 +0000 2007', 'favourites_count': 18431, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 401341, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/807095/1584666392', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '607696', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3258, 'favorite_count': 8954, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","{'id': 840088236881920001, 'id_str': '840088236881920001', 'name': 'ʟαяуѕѕα ρяєςια∂σ ☾', 'screen_name': 'bbyylaryyy', 'location': 'Tucumcari, NM', 'description': 'you are loved. 🦋', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 183, 'friends_count': 115, 'listed_count': 0, 'created_at': 'Fri Mar 10 06:33:38 +0000 2017', 'favourites_count': 8286, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2449, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1280682623015071744/adi5xGyO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1280682623015071744/adi5xGyO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/840088236881920001/1593202360', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'id': '64bf0d5085bef2d0', 'url': 'https://api.twitter.com/1.1/geo/id/64bf0d5085bef2d0.json', 'place_type': 'city', 'name': 'Tucumcari', 'full_name': 'Tucumcari, NM', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-103.7542866, 35.14586], [-103.7013019, 35.14586], [-103.7013019, 35.1905], [-103.7542866, 35.1905]]]}, 'attributes': {}}",,,TRUE,1.26E+18,1.26E+18,"{'url': 'https://t.co/sajjyeKV4T', 'expanded': 'https://twitter.com/nytimes/status/1258083611682770952', 'display': 'twitter.com/nytimes/status…'}",0,1,en,https://twitter.com/nytimes/status/1258083611682770952,Cure,Llamas,Left
2020-05-07 09:18:16+00:01,2020-05-07,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Natural Oils/Herbs,not available
2020-05-07 09:18:16+00:02,2020-05-07,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Prevention,Prevention: Social Distancing,not available
2020-05-07 09:18:16+00:03,2020-05-07,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Asteroid Hitting Earth,not available
2020-05-07 09:18:16+00:04,2020-05-07,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Cocaine,not available
2020-05-07 09:18:16+00:05,2020-05-07,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Religion,not available
2020-05-07 09:18:16+00:06,2020-05-07,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Hot Air/Steam,not available
2020-05-07 09:18:16+00:07,2020-05-07,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Inject Disinfectants,not available
2020-05-07 09:18:16+00:08,2020-05-07,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Llamas,not available
2020-05-07 09:18:16+00:09,2020-05-07,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Origin,Wuhan Lab,not available
2020-05-08 14:16:02+00:00,2020-05-08,1.26E+18,https://twitter.com/josh_lizik/status/1258762589129015296,"@Don76326197 @Liberty4evr @Mellecon Hahaha you seriously direct me to an article that’s over a month old and expect me to believe it as absolute truth? Multiple studies have been done since then that show otherwise. Here’s one from yesterday that originally appeared in Time. 
https://t.co/kqu2WFhxjb","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Don76326197', 'name': 'Don Edgington', 'id': 1228445540486086662, 'id_str': '1228445540486086662', 'indices': [0, 12]}, {'screen_name': 'Liberty4evr', 'name': 'Liberte Eternelle 🇺🇸', 'id': 556003262, 'id_str': '556003262', 'indices': [13, 25]}, {'screen_name': 'Mellecon', 'name': 'GOPPouncer', 'id': 1249994090, 'id_str': '1249994090', 'indices': [26, 35]}], 'urls': [{'url': 'https://t.co/kqu2WFhxjb', 'expanded_url': 'https://news.yahoo.com/hydroxychloroquine-fails-help-coronavirus-patients-232157656.html', 'display_url': 'news.yahoo.com/hydroxychloroq…', 'indices': [277, 300]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.26E+18,1.26E+18,1.23E+18,1.23E+18,Don76326197,,"{'id': 4382726847, 'id_str': '4382726847', 'name': 'Josh Lizik', 'screen_name': 'josh_lizik', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 38, 'friends_count': 266, 'listed_count': 0, 'created_at': 'Sat Dec 05 12:08:16 +0000 2015', 'favourites_count': 668, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1598, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1256220832176771075/daUaDknz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1256220832176771075/daUaDknz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4382726847/1494020103', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'id': '010f5a2b48665dc5', 'url': 'https://api.twitter.com/1.1/geo/id/010f5a2b48665dc5.json', 'place_type': 'city', 'name': 'McGovern', 'full_name': 'McGovern, PA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-80.243973, 40.212004], [-80.17736, 40.212004], [-80.17736, 40.25042], [-80.243973, 40.25042]]]}, 'attributes': {}}",,,FALSE,,,,0,0,en,https://news.yahoo.com/hydroxychloroquine-fails-help-coronavirus-patients-232157656.html,Cure,Inject Disinfectants,Left
2020-05-08 18:42:56+00:00,2020-05-08,1.26E+18,https://twitter.com/ClaireFenella/status/1258829758013546497,Hoping Llamas Will Become Coronavirus Heroes https://t.co/7hm0qgUmqC,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7hm0qgUmqC', 'expanded_url': 'https://www.nytimes.com/2020/05/06/science/llama-coronavirus-antibodies.html?smid=tw-share', 'display_url': 'nytimes.com/2020/05/06/sci…', 'indices': [45, 68]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,"{'id': 31829799, 'id_str': '31829799', 'name': '⭐️Claire Fenella E ⭐️', 'screen_name': 'ClaireFenella', 'location': 'Long Ashton, Bristol.', 'description': '🇪🇺Bristol/Shrewsbury girl. EYFS LSA + Vet Nurse❤️my son, cats, gerbils, hens, budgies, slow running, gardening, ISS info, tea, reading, ISFJ, Sands Mum.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1011, 'friends_count': 3206, 'listed_count': 19, 'created_at': 'Thu Apr 16 14:23:02 +0000 2009', 'favourites_count': 16998, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11743, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1285556581896257537/lsIKZNNN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1285556581896257537/lsIKZNNN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/31829799/1595335549', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'id': '0cc5d91e0f319255', 'url': 'https://api.twitter.com/1.1/geo/id/0cc5d91e0f319255.json', 'place_type': 'city', 'name': 'Long Ashton', 'full_name': 'Long Ashton, England', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.6761467, 51.424312], [-2.6420399, 51.424312], [-2.6420399, 51.4378324], [-2.6761467, 51.4378324]]]}, 'attributes': {}}",,,FALSE,,,,0,0,en,https://www.nytimes.com/2020/05/06/science/llama-coronavirus-antibodies.html?smid=tw-share,Cure,Llamas,Left
2020-05-08 18:42:56+00:01,2020-05-08,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Natural Oils/Herbs,not available
2020-05-08 18:42:56+00:02,2020-05-08,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Prevention,Prevention: Social Distancing,not available
2020-05-08 18:42:56+00:03,2020-05-08,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Asteroid Hitting Earth,not available
2020-05-08 18:42:56+00:04,2020-05-08,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Cocaine,not available
2020-05-08 18:42:56+00:05,2020-05-08,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Religion,not available
2020-05-08 18:42:56+00:06,2020-05-08,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Hot Air/Steam,not available
2020-05-08 18:42:56+00:07,2020-05-08,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Inject Disinfectants,not available
2020-05-08 18:42:56+00:08,2020-05-08,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Llamas,not available
2020-05-08 18:42:56+00:09,2020-05-08,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Origin,Wuhan Lab,not available
